movieId,title,genres,year,imdbId
7132,"Night at the Opera, A  ",Comedy|Musical|Romance,1935,26778
7134,"Element of Crime, The    ",Drama|Thriller,1984,87280
7137,"Cooler, The  ",Comedy|Drama|Romance,2003,318374
7139,In America  ,Drama|Romance,2002,298845
7141,My Flesh and Blood  ,Documentary,2003,342804
7142,Honey  ,Drama|Romance,2003,322589
7143,"Last Samurai, The  ",Action|Adventure|Drama|War,2003,325710
7147,Big Fish  ,Drama|Fantasy|Romance,2003,319061
7149,Something's Gotta Give  ,Comedy|Drama|Romance,2003,337741
7150,Stuck on You  ,Comedy,2003,338466
7151,Girl with a Pearl Earring  ,Drama|Romance,2003,335119
7153,"Lord of the Rings: The Return of the King, The  ",Action|Adventure|Drama|Fantasy,2003,167260
7154,Mona Lisa Smile  ,Drama|Romance,2003,304415
7155,Calendar Girls  ,Comedy,2003,337909
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The  ",Documentary|War,2003,317910
7158,House of Sand and Fog  ,Drama,2003,315983
7160,Monster  ,Crime|Drama,2003,340855
7161,Cheaper by the Dozen  ,Children|Comedy,2003,349205
7162,Cold Mountain  ,Drama|Romance|War,2003,159365
7163,Paycheck  ,Action|Sci-Fi|Thriller,2003,338337
7164,Peter Pan  ,Action|Adventure|Children|Fantasy,2003,316396
7165,"Company, The  ",Drama|Musical,2003,335013
7167,Japanese Story  ,Drama,2003,304229
7169,Chasing Liberty  ,Comedy|Romance,2004,360139
7171,Aileen: Life and Death of a Serial Killer  ,Documentary,2003,364930
7173,Along Came Polly  ,Comedy|Romance,2004,343135
7175,Torque  ,Action|Crime,2004,329691
7176,Crimson Gold    ,Drama,2003,371280
7177,Osama  ,Drama,2003,368913
7178,"Great Gatsby, The  ",Drama,1974,71577
7179,Wuthering Heights  ,Drama|Romance,1992,104181
7181,Ship of Fools  ,Drama,1965,59712
7184,This Property is Condemned  ,Drama|Romance,1966,61089
7190,Jane Eyre  ,Drama,1970,65911
7191,Blame It on the Bellboy  ,Comedy,1992,103827
7192,Only the Strong  ,Action,1993,107750
7193,"Adventures of Ford Fairlane, The  ",Action|Comedy,1990,98987
7202,Beyond Re-Animator  ,Horror,2003,222812
7205,"Wind and the Lion, The  ",Adventure,1975,73906
7206,Mon Oncle    ,Comedy,1958,50706
7208,Dr. Jekyll and Mr. Hyde  ,Drama|Horror,1941,33553
7209,M. Hulotï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Comedy,1953,46487
7211,People Will Talk  ,Comedy|Romance,1951,43915
7212,I Was a Male War Bride  ,Comedy|Romance,1949,41498
7215,To Have and Have Not  ,Adventure|Drama|Romance|Thriller|War,1944,37382
7216,High Sierra  ,Crime|Drama|Film-Noir|Thriller,1941,33717
7217,Dark Passage  ,Crime|Drama|Film-Noir|Romance|Thriller,1947,39302
7218,"Ox-Bow Incident, The  ",Drama|Western,1943,36244
7219,They Drive by Night  ,Drama,1940,33149
7222,Reefer Madness    ,Comedy|Drama,1938,28346
7223,D.O.A.  ,Drama|Film-Noir|Mystery,1950,42369
7225,Pumping Iron  ,Documentary,1977,76578
7228,Cool World  ,Animation|Comedy|Fantasy,1992,104009
7234,"Strada, La  ",Drama,1954,47528
7235,Ichi the Killer    ,Action|Comedy|Crime|Drama|Horror|Thriller,2001,296042
7236,"Boy and His Dog, A  ",Sci-Fi,1975,72730
7238,Ashes and Diamonds    ,Drama|War,1958,52080
7243,Intolerance: Love's Struggle Throughout the Ages  ,Drama,1916,6864
7245,Tormented  ,Horror|Thriller,1960,54393
7247,Chitty Chitty Bang Bang  ,Adventure|Children|Comedy|Fantasy|Musical,1968,62803
7248,Suriyothai    ,Action|Adventure|Drama|War,2001,290879
7251,Where the Day Takes You  ,Drama,1992,105810
7254,The Butterfly Effect  ,Drama|Sci-Fi|Thriller,2004,289879
7255,Win a Date with Tad Hamilton!  ,Comedy|Romance,2004,335559
7256,Touching the Void  ,Adventure|Documentary,2003,379557
7257,"Big Bounce, The  ",Comedy|Crime|Thriller,2004,315824
7258,"Perfect Score, The  ",Comedy|Crime,2004,314498
7259,You Got Served  ,Drama|Musical,2004,365957
7260,Latter Days  ,Comedy|Drama|Romance,2003,345551
7261,Barbershop 2: Back in Business  ,Comedy,2004,337579
7262,Catch That Kid  ,Action|Adventure|Children|Comedy|Crime,2004,337917
7263,Miracle  ,Drama,2004,349825
7264,An Amazing Couple  ,Comedy|Romance,2002,234940
7265,"Dreamers, The  ",Drama,2003,309987
7266,"Lost Skeleton of Cadavra, The  ",Comedy|Horror|Sci-Fi,2002,307109
7282,"Hip Hop Witch, Da  ",Comedy|Horror|Thriller,2000,245943
7285,Thirteen  ,Drama,2003,328538
7292,Best Defense  ,Comedy|War,1984,86955
7293,50 First Dates  ,Comedy|Romance,2004,343660
7294,Welcome to Mooseport  ,Comedy,2004,361925
7297,Kitchen Stories    ,Comedy|Drama,2003,323872
7299,Monsieur Ibrahim    ,Drama,2003,329388
7301,Diary of a Country Priest    ,Drama,1951,42619
7302,"Thief of Bagdad, The  ",Action|Adventure|Fantasy,1924,15400
7303,The Diary of Anne Frank  ,Drama|War,1959,52738
7304,Allegro non troppo  ,Animation|Comedy|Fantasy|Musical,1977,74121
7305,Black Widow  ,Crime|Drama|Mystery|Thriller,1987,90738
7306,Herod's Law    ,Comedy|Crime|Mystery,2000,221344
7307,Flesh & Blood  ,Action|Adventure|Drama|War,1985,89153
7308,King Solomon's Mines  ,Adventure|Comedy,1985,89421
7310,Raw Deal  ,Action,1986,91828
7311,"Goodbye, Mr. Chips  ",Drama|Romance,1939,31385
7312,"Follow Me, Boys!  ",Comedy|Drama,1966,60420
7315,Against the Ropes  ,Comedy|Drama,2004,312329
7316,Confessions of a Teenage Drama Queen  ,Comedy,2004,361467
7317,EuroTrip  ,Adventure|Comedy,2004,356150
7318,"Passion of the Christ, The  ",Drama,2004,335345
7319,Club Dread  ,Comedy|Horror,2004,331953
7320,Dirty Dancing: Havana Nights  ,Romance,2004,338096
7321,Twisted  ,Thriller,2004,315297
7323,"Good bye, Lenin!  ",Comedy|Drama,2003,301357
7324,Hidalgo  ,Adventure|Drama,2004,317648
7325,Starsky & Hutch  ,Action|Comedy|Crime|Thriller,2004,335438
7326,"Reckoning, The  ",Crime|Drama,2004,258816
7327,Persona  ,Drama,1966,60827
7328,"Passion of Anna, The    ",Drama,1969,64793
7333,"Corbeau, Le    ",Crime|Drama|Thriller,1943,35753
7335,Pickup on South Street  ,Film-Noir,1953,46187
7336,"Damned, The    ",Drama|War,1969,64118
7340,Just One of the Guys  ,Comedy,1985,89393
7344,"Wrong Arm of the Law, The  ",Comedy|Crime,1963,56704
7345,Agent Cody Banks 2: Destination London  ,Action|Adventure|Children|Comedy,2004,358349
7346,"Girl Next Door, The  ",Comedy|Romance,2004,265208
7347,Secret Window  ,Mystery|Thriller,2004,363988
7348,Spartan  ,Thriller,2004,360009
7349,Broken Wings    ,Drama,2002,317842
7352,Wilbur Wants to Kill Himself  ,Comedy|Drama|Romance,2002,329767
7354,Mad Dog and Glory  ,Comedy|Drama|Romance,1993,107473
7357,Peyton Place  ,Drama|Romance,1957,50839
7360,Dawn of the Dead  ,Action|Drama|Horror|Thriller,2004,363547
7361,Eternal Sunshine of the Spotless Mind  ,Drama|Romance|Sci-Fi,2004,338013
7362,Taking Lives  ,Crime|Drama|Thriller,2004,364045
7364,Intermission  ,Comedy|Crime|Drama,2003,332658
7366,Jersey Girl  ,Comedy|Drama|Romance,2004,300051
7367,"Ladykillers, The  ",Comedy|Crime,2004,335245
7368,Never Die Alone  ,Crime|Drama|Thriller,2004,354766
7369,Scooby-Doo 2: Monsters Unleashed  ,Action|Adventure|Children|Comedy|Mystery,2004,331632
7371,Dogville  ,Drama|Mystery|Thriller,2003,276919
7372,Ned Kelly  ,Drama,2003,277941
7373,Hellboy  ,Action|Adventure|Fantasy|Horror,2004,167190
7375,"Prince & Me, The  ",Comedy|Romance,2004,337697
7376,Walking Tall  ,Action,2004,351977
7377,"United States of Leland, The  ",Crime|Drama,2003,301976
7379,The Alamo  ,Drama|War|Western,2004,318974
7380,Ella Enchanted  ,Comedy|Fantasy|Romance,2004,327679
7381,"Whole Ten Yards, The  ",Action|Comedy|Crime,2004,327247
7382,I'm Not Scared    ,Drama|Mystery|Thriller,2003,326977
7386,"Ten Commandments, The  ",Adventure|Drama,1956,49833
7387,Dawn of the Dead  ,Action|Drama|Horror,1978,77402
7390,Prey for Rock & Roll  ,Drama|Musical,2003,307351
7394,Those Magnificent Men in Their Flying Machines  ,Action|Adventure|Comedy,1965,59797
7395,Cheaper by the Dozen  ,Comedy|Drama,1950,42327
7396,Scenes From a Marriage    ,Drama,1973,70644
7411,Munchies  ,Comedy|Horror,1987,93582
7414,Going in Style  ,Comedy|Drama,1979,79219
7419,After Hours  ,Comedy|Thriller,1985,88680
7438,Kill Bill: Vol. 2  ,Action|Drama|Thriller,2004,378194
7439,"Punisher, The  ",Action|Crime|Thriller,2004,330793
7440,Paper Clips  ,Documentary,2004,380615
7443,This So-Called Disaster  ,Documentary,2003,308488
7444,13 Going on 30  ,Comedy|Fantasy|Romance,2004,337563
7445,Man on Fire  ,Action|Crime|Drama|Mystery|Thriller,2004,328107
7448,Envy  ,Comedy,2004,326856
7449,Godsend  ,Drama|Horror|Thriller,2004,335121
7450,Laws of Attraction  ,Comedy|Romance,2004,323033
7451,Mean Girls  ,Comedy,2004,377092
7454,Van Helsing  ,Action|Adventure|Fantasy|Horror,2004,338526
7455,"Mudge Boy, The  ",Drama,2003,339419
7457,Breakin' All the Rules  ,Comedy|Romance,2004,349169
7458,Troy  ,Action|Adventure|Drama|War,2004,332452
7459,Carandiru  ,Crime|Drama,2003,293007
7460,Coffee and Cigarettes  ,Comedy|Drama,2003,379217
7477,Eye See You    ,Horror|Thriller,2002,160184
7479,Watch on the Rhine  ,Drama,1943,36515
7481,Enemy Mine  ,Adventure|Drama|Sci-Fi,1985,89092
7482,Enter the Dragon  ,Action|Crime,1973,70034
7486,Happy Together      ,Drama|Romance,1997,118845
7487,Henry & June  ,Drama,1990,99762
7492,Martin  ,Drama|Horror,1977,77914
7493,"Three Faces of Eve, The  ",Drama,1957,51077
7541,100 Girls  ,Comedy|Romance,2000,214388
7560,Fail-Safe  ,Drama|Thriller|War,1964,58083
7561,Paperhouse  ,Fantasy|Horror|Thriller,1988,98061
7562,Dobermann  ,Action|Crime,1997,118996
7564,Kwaidan    ,Horror,1964,58279
7566,28 Up  ,Documentary,1985,88650
7569,You Only Live Twice  ,Action|Adventure|Sci-Fi|Thriller,1967,62512
7570,Octopussy  ,Action|Adventure|Thriller,1983,86034
7572,Wit  ,Drama,2001,243664
7573,Never Say Never Again  ,Action|Adventure|Thriller,1983,86006
7579,Pride and Prejudice  ,Comedy|Drama|Romance,1940,32943
7581,"Fountainhead, The  ",Drama,1949,41386
7584,Woman of the Year  ,Comedy|Romance,1942,35567
7587,Samouraï¿½ï¿½ï¿½ï¿½,Crime|Drama|Thriller,1967,62229
7614,Oklahoma!  ,Musical|Romance|Western,1955,48445
7615,Desert Hearts  ,Drama,1985,89015
7616,Body Double  ,Mystery|Thriller,1984,86984
7618,Chaplin  ,Drama,1992,103939
7619,"Miracle Worker, The  ",Drama,1962,56241
7620,Monster in a Box  ,Comedy|Drama,1992,102467
7624,School Ties  ,Drama,1992,105327
7636,Raising Cain  ,Horror|Thriller,1992,105217
7646,Rose Red  ,Horror|Mystery|Thriller,2002,259153
7647,Noises Off...  ,Comedy,1992,105017
7649,Babylon 5: In the Beginning  ,Adventure|Sci-Fi,1998,120711
7650,Witchfinder General    ,Horror,1968,63285
7657,Versus  ,Action|Comedy|Fantasy|Horror,2000,275773
7669,Pride and Prejudice  ,Drama|Romance,1995,112130
7698,"China Syndrome, The  ",Drama|Thriller,1979,78966
7700,"Wages of Fear, The    ",Action|Adventure|Drama|Thriller,1953,46268
7701,Look Who's Talking Too  ,Comedy|Romance,1990,100050
7702,"Bells of St. Mary's, The  ",Drama,1945,37536
7704,"Delta Force, The  ",Action,1986,90927
7705,Pat and Mike  ,Comedy|Romance,1952,45012
7706,Animal Crackers  ,Comedy|Musical,1930,20640
7707,"He Said, She Said  ",Comedy|Drama|Romance,1991,102011
7708,Bedazzled  ,Comedy|Fantasy,1967,61391
7713,Cat People  ,Drama|Horror|Romance|Thriller,1942,34587
7714,Camelot  ,Drama|Musical|Romance,1967,61439
7716,"Lonely Guy, The  ",Comedy,1984,87635
7720,"Four Musketeers, The  ",Action|Adventure|Comedy|Romance,1974,73012
7727,Protocol  ,Comedy,1984,87951
7728,"Postman Always Rings Twice, The  ",Crime|Drama|Film-Noir|Thriller,1946,38854
7730,Matinee  ,Comedy|Drama,1993,107529
7742,Baxter  ,Drama|Horror,1989,94713
7743,Explorers  ,Adventure|Children|Sci-Fi,1985,89114
7745,"Scent of Green Papaya, The    ",Drama,1993,107617
7748,Pierrot le fou  ,Crime|Drama,1965,59592
7749,Weekend      ,Drama,1967,62480
7753,Tuesdays with Morrie  ,Drama,1999,207805
7756,Alexander Nevsky    ,Action|Drama|War,1938,29850
7757,Jason and the Argonauts  ,Action|Adventure|Fantasy,1963,57197
7762,"Tinker, Tailor, Soldier, Spy  ",Drama|Thriller,1979,80297
7766,Throne of Blood    ,Action|Drama|Thriller|War,1957,50613
7767,"Best of Youth, The    ",Drama,2003,346336
7772,Undercurrent  ,Film-Noir|Thriller,1946,39066
7773,"Bang, Bang, You're Dead  ",Drama,2002,288439
7781,Twister  ,Comedy,1990,96321
7782,Sniper  ,Action|Drama,1993,108171
7786,Genghis Blues  ,Documentary,1999,187859
7789,"11'09""01 - September 11  ",Drama,2002,328802
7792,"Parallax View, The  ",Thriller,1974,71970
7802,"Warriors, The  ",Action|Adventure|Crime|Thriller,1979,80120
7810,Babylon 5: A Call to Arms  ,Adventure|Sci-Fi,1999,146455
7811,Babylon 5: The River of Souls  ,Drama|Sci-Fi,1998,146247
7812,Babylon 5: Thirdspace  ,Drama|Sci-Fi,1998,121804
7815,True Stories  ,Comedy|Musical,1986,92117
7820,"Virgin Spring, The    ",Crime|Drama,1960,53976
7822,Mogambo  ,Adventure|Drama|Romance,1953,46085
7826,"Secret Life of Walter Mitty, The  ",Comedy|Romance|Thriller,1947,39808
7831,Another Thin Man  ,Comedy|Crime|Drama|Mystery|Romance,1939,31047
7832,"Thin Man Goes Home, The  ",Comedy|Crime|Mystery,1945,37365
7833,Shadow of the Thin Man  ,Comedy|Crime|Mystery,1941,34172
7834,After the Thin Man  ,Comedy|Crime|Mystery|Romance,1936,27260
7835,Song of the Thin Man  ,Comedy|Crime|Drama|Musical|Mystery|Romance,1947,39853
7839,Love Crazy  ,Comedy,1941,33852
7840,Gunga Din  ,Adventure|Comedy|War,1939,31398
7841,Children of Dune  ,Fantasy|Sci-Fi,2003,287839
7842,Dune  ,Drama|Fantasy|Sci-Fi,2000,142032
7843,Lammbock  ,Comedy,2001,258760
7844,"Legend, The      ",Action|Comedy,1993,106936
7845,Tremors II: Aftershocks  ,Comedy|Horror|Sci-Fi,1996,114720
7846,Tremors 3: Back to Perfection  ,Comedy|Horror|Sci-Fi,2001,259685
7879,Notorious C.H.O.  ,Comedy,2002,300274
7882,The Plague of the Zombies  ,Horror,1966,60841
7883,I Walked with a Zombie  ,Drama|Horror,1943,36027
7884,Highway 61  ,Comedy,1991,102035
7888,How to Succeed in Business Without Really Trying  ,Comedy|Musical,1967,61791
7889,Pat Garrett and Billy the Kid  ,Western,1973,70518
7891,"Last Man on Earth, The    ",Drama|Horror|Sci-Fi,1964,58700
7894,"Duck, You Sucker  ",Action|Western,1971,67140
7895,Bring Me the Head of Alfredo Garcia  ,Crime|Drama|Thriller,1974,71249
7896,Ride the High Country  ,Adventure|Drama|Western,1962,56412
7899,Master of the Flying Guillotine    ,Action,1975,72913
7900,Frankenstein Must Be Destroyed  ,Drama|Horror|Sci-Fi,1969,65738
7916,Gidget  ,Comedy,1959,52847
7920,Desperate Living  ,Comedy|Crime,1977,75936
7924,Stray Dog    ,Drama|Film-Noir|Thriller,1949,41699
7925,"Hidden Fortress, The    ",Action|Adventure,1958,51808
7926,High and Low    ,Crime|Drama|Film-Noir|Thriller,1963,57565
7930,"People Under the Stairs, The  ",Horror|Mystery|Thriller,1991,105121
7932,Dark Days  ,Documentary,2000,235327
7934,Zelig  ,Comedy,1983,86637
7936,Shame    ,Drama|War,1968,63611
7937,"Silence, The    ",Drama,1963,57611
7938,Winter Light    ,Drama,1963,57358
7939,Through a Glass Darkly    ,Drama,1961,55499
7940,The Magician  ,Drama,1958,51365
7943,"Killers, The  ",Crime|Film-Noir,1946,38669
7944,"Night of the Iguana, The  ",Drama|Thriller,1964,58404
7951,Nightbreed  ,Fantasy|Horror,1990,100260
7976,Ken Park  ,Drama,2002,209077
7979,Monterey Pop  ,Documentary|Musical,1968,64689
7980,"Bridge Too Far, A  ",Action|Drama|War,1977,75784
7981,Infernal Affairs    ,Crime|Drama|Thriller,2002,338564
7982,"Tale of Two Sisters, A    ",Drama|Horror|Mystery|Thriller,2003,365376
7983,Broadway Danny Rose  ,Comedy,1984,87003
7984,From Beyond  ,Horror|Sci-Fi,1986,91083
7986,Robot Jox  ,Sci-Fi,1990,102800
7987,Dolls  ,Horror,1987,92906
7988,Space Truckers  ,Comedy|Sci-Fi,1996,120199
7991,Death Race 2000  ,Action|Sci-Fi,1975,72856
7993,"Bucket Of Blood, A  ",Comedy|Horror,1959,52655
8008,Brigadoon  ,Fantasy|Musical|Romance,1954,46807
8010,"Power of One, The  ",Drama,1992,105159
8011,"Weather Underground, The  ",Documentary,2002,343168
8012,Kikujiro    ,Comedy|Drama,1999,199683
8014,"Spring, Summer, Fall, Winter... and Spring    ",Drama,2003,374546
8015,"Phantom Tollbooth, The  ",Adventure|Animation|Children|Fantasy,1970,64806
8016,"Getaway, The  ",Action|Crime|Drama|Thriller,1972,68638
8019,Dark Water    ,Drama|Horror|Mystery|Thriller,2002,308379
8024,"Thing Called Love, The  ",Comedy|Drama|Romance,1993,108327
8025,The Thief  ,Drama,1997,124207
8033,How to Steal a Million  ,Comedy|Crime|Romance,1966,60522
8035,"Stendhal Syndrome, The    ",Crime|Horror|Thriller,1996,117658
8042,Mean Streets  ,Crime|Drama,1973,70379
8043,Jack the Bear  ,Comedy|Drama,1993,107247
8044,I Am a Fugitive from a Chain Gang  ,Crime|Drama|Film-Noir,1932,23042
8045,Hamburger Hill  ,Action|Drama|War,1987,93137
8057,Sweet Bird of Youth  ,Drama,1962,56541
8092,Frankenstein Unbound  ,Drama|Horror|Sci-Fi,1990,99612
8093,Shiri    ,Action|Drama|Romance|Thriller,1999,192657
8094,Bad Day at Black Rock  ,Drama|Thriller|Western,1955,47849
8117,In China They Eat Dogs    ,Action|Comedy,1999,180748
8118,Delta Force 2    ,Action|Adventure|Thriller|War,1990,99399
8119,Crossroads  ,Drama,1986,90888
8121,Seducing Doctor Lewis    ,Comedy,2003,366532
8125,Sunrise: A Song of Two Humans  ,Drama|Romance,1927,18455
8126,Shock Corridor  ,Drama,1963,57495
8128,Au revoir les enfants  ,Drama,1987,92593
8131,Pursuit of Happiness  ,Comedy|Romance,2001,243508
8132,Gladiator  ,Action|Drama,1992,104346
8136,Indestructible Man  ,Crime|Horror|Sci-Fi,1956,49363
8137,"Wasp Woman, The  ",Horror|Sci-Fi,1959,54462
8138,Attack of the Giant Leeches  ,Horror|Sci-Fi,1959,53611
8142,Dead or Alive: Hanzaisha  ,Action|Crime,1999,221111
8143,Lola Montï¿½ï¿½,Drama,1955,48308
8147,Charly  ,Drama|Sci-Fi,1968,62794
8153,Lust for Life  ,Drama,1956,49456
8154,"Dolce Vita, La  ",Drama,1960,53779
8157,Jin Roh: The Wolf Brigade    ,Animation|Fantasy|Thriller,1998,193253
8158,Rush  ,Crime|Drama,1991,102820
8167,Captain Blood  ,Action|Adventure|Romance,1935,26174
8169,*batteries not included  ,Children|Comedy|Fantasy|Sci-Fi,1987,92494
8183,Educating Rita  ,Comedy|Drama,1983,85478
8188,Sansho the Bailiff    ,Drama,1954,47445
8189,Zazie dans le mï¿½ï¿½ï¿½,Comedy,1960,54494
8190,"Americanization of Emily, The  ",Comedy|Drama|War,1964,57840
8191,Anne of the Thousand Days  ,Drama,1969,64030
8195,"Avventura, L'    ",Drama|Mystery|Romance,1960,53619
8196,Beyond the Valley of the Dolls  ,Comedy|Horror,1970,65466
8197,Hiroshima Mon Amour  ,Drama|Romance|War,1959,52893
8199,Ugetsu    ,Drama|Thriller,1953,46478
8207,"Day of the Jackal, The  ",Crime|Thriller,1973,69947
8225,Night of the Living Dead  ,Horror,1990,100258
8228,"Maltese Falcon, The    ",Mystery,1931,22111
8232,I Love You Again  ,Comedy|Drama,1940,32617
8235,Safety Last!  ,Action|Comedy|Romance,1923,14429
8236,While the City Sleeps  ,Drama|Film-Noir,1956,49949
8238,Little Murders  ,Comedy|Crime,1971,67350
8239,Viridiana  ,Comedy|Drama,1961,55601
8241,Masterminds  ,Action|Comedy|Thriller,1997,119630
8253,Lupin III: The Castle Of Cagliostro    ,Action|Adventure|Animation|Comedy|Crime|Mystery,1979,79833
8254,Arizona Dream  ,Comedy|Drama|Fantasy|Romance,1993,106307
8261,3 Women    ,Drama,1977,75612
8264,Grey Gardens  ,Documentary,1975,73076
8266,Purple Rain  ,Drama|Musical,1984,87957
8268,Point of No Return  ,Action|Thriller,1993,107843
8270,"Hairdresser's Husband, The    ",Comedy|Drama|Romance,1990,100112
8275,College  ,Comedy,1927,17765
8290,Mitchell  ,Action|Crime,1975,73396
8293,Used People  ,Comedy|Drama,1992,105706
8302,"Front Page, The  ",Comedy|Drama|Romance,1931,21890
8327,Dolls  ,Drama|Romance,2002,330229
8331,"Man Who Came to Dinner, The  ",Comedy,1942,33874
8335,Make Way for Tomorrow  ,Drama,1937,29192
8336,"Major and the Minor, The  ",Comedy|Romance,1942,35019
8337,"Caine Mutiny, The  ",Drama|War,1954,46816
8338,Black Narcissus  ,Drama,1947,39192
8340,Escape from Alcatraz  ,Drama|Thriller,1979,79116
8341,Oliver Twist  ,Adventure|Crime|Drama,1948,40662
8360,Shrek 2  ,Adventure|Animation|Children|Comedy|Musical|Romance,2004,298148
8361,"Day After Tomorrow, The  ",Action|Adventure|Drama|Sci-Fi|Thriller,2004,319262
8362,Raising Helen  ,Comedy|Drama|Romance,2004,350028
8363,Soul Plane  ,Comedy,2004,367085
8364,Baadasssss!    ,Drama,2003,367790
8366,Saved!  ,Comedy|Drama,2004,332375
8368,Harry Potter and the Prisoner of Azkaban  ,Adventure|Fantasy|IMAX,2004,304141
8369,Mindhunters  ,Action|Crime|Horror|Mystery|Thriller,2004,297284
8370,"Blind Swordsman: Zatoichi, The    ",Action|Comedy|Crime|Drama,2003,363226
8371,"Chronicles of Riddick, The  ",Action|Sci-Fi|Thriller,2004,296572
8372,Garfield: The Movie  ,Animation|Children|Comedy,2004,356634
8373,"Stepford Wives, The  ",Comedy|Fantasy|Thriller,2004,327162
8375,"Hunting of the President, The  ",Documentary,2004,391225
8376,Napoleon Dynamite  ,Comedy,2004,374900
8378,"Doctor, The  ",Drama,1991,101746
8379,"Dresser, The  ",Drama,1983,85461
8380,Father Hood  ,Comedy,1993,106877
8382,Hello Again  ,Comedy,1987,93175
8383,Hope Springs  ,Comedy|Romance,2003,314431
8385,Lover Come Back  ,Comedy|Romance,1961,55100
8387,Police Academy: Mission to Moscow  ,Comedy|Crime,1994,110857
8391,Big Wednesday  ,Comedy|Drama,1978,77235
8402,Book of Love  ,Comedy|Romance,1990,99166
8405,Hour of the Wolf    ,Drama|Horror,1968,63759
8410,Suddenly  ,Crime|Drama|Film-Noir,1954,47542
8424,"Divorcee, The  ",Drama|Romance,1930,20827
8425,Meet the Applegates  ,Comedy,1991,100129
8426,Robot Carnival    ,Animation|Comedy|Drama|Fantasy|Sci-Fi,1987,93871
8427,Americathon  ,Comedy|Sci-Fi,1979,78766
8446,Sands of Iwo Jima  ,Action|Drama|Romance|War,1949,41841
8447,This Island Earth  ,Sci-Fi,1955,47577
8450,Anthony Adverse  ,Adventure|Romance,1936,27300
8451,Blackboard Jungle  ,Drama,1955,47885
8454,Luna Papa  ,Comedy|Drama|Fantasy,1999,170259
8456,Investigation of a Citizen Above Suspicion    ,Crime|Drama|Thriller,1970,65889
8458,To Each His Own  ,Drama,1946,39040
8459,"Heiress, The  ",Drama|Romance,1949,41452
8461,Dragon Seed  ,Drama|War,1944,36777
8462,Executive Suite  ,Drama,1954,46963
8463,Johnny Belinda  ,Drama,1948,40495
8464,Super Size Me  ,Comedy|Documentary|Drama,2004,390521
8465,Johnny Eager  ,Crime|Drama|Film-Noir|Romance,1942,33774
8477,Jetï¿½ï¿½ï¿½,Romance|Sci-Fi,1962,56119
8481,Northwest Passage  ,Action|Adventure|Drama|Romance|Thriller|Western,1940,32851
8482,"Picture of Dorian Gray, The  ",Drama|Fantasy|Horror,1945,37988
8484,"Human Condition I, The    ",Drama|War,1959,53114
8487,Please Don't Eat the Daisies  ,Children|Comedy|Musical,1960,54188
8491,White Heat  ,Crime|Drama|Film-Noir,1949,42041
8492,"Christmas Carol, A    ",Drama|Fantasy,1951,44008
8493,Memphis Belle  ,Action|Drama|War,1990,100133
8494,"Cincinnati Kid, The  ",Drama,1965,59037
8495,Animal Factory  ,Crime|Drama,2000,204137
8500,Godzilla vs. Mechagodzilla    ,Action|Horror|Sci-Fi,1974,71565
8501,"Hitcher, The  ",Action|Thriller,1986,91209
8502,Show Boat  ,Drama|Musical|Romance,1951,44030
8506,Fear X  ,Mystery|Thriller,2003,289944
8507,Freaks  ,Crime|Drama|Horror,1932,22913
8511,"Immigrant, The  ",Comedy,1917,8133
8512,Silent Movie  ,Comedy,1976,75222
8518,Anna Christie  ,Drama,1930,20641
8521,Dr. Jekyll and Mr. Hyde  ,Drama|Horror,1931,22835
8526,Around the World in 80 Days  ,Adventure|Children|Comedy,2004,327437
8528,Dodgeball: A True Underdog Story  ,Comedy,2004,364725
8529,"Terminal, The  ",Comedy|Drama|Romance,2004,362227
8530,Dear Frankie  ,Drama|Romance,2004,377752
8531,White Chicks  ,Action|Comedy|Crime,2004,381707
8532,"Door in the Floor, The  ",Drama,2004,348593
8533,"Notebook, The  ",Drama|Romance,2004,332280
8534,Two Brothers    ,Adventure|Children|Drama,2004,338512
8535,De-Lovely  ,Drama|Musical,2004,352277
8542,"Day at the Races, A  ",Comedy|Musical,1937,28772
8571,Bob & Carol & Ted & Alice  ,Comedy|Drama,1969,64100
8574,"Claymation Christmas Celebration, A  ",Animation|Children|Comedy|Musical,1987,272045
8575,Happenstance    ,Comedy|Drama,2001,243135
8577,Comandante  ,Documentary,2003,342213
8578,Undead  ,Action|Comedy|Horror|Sci-Fi,2003,339840
8580,Into the Woods  ,Adventure|Comedy|Fantasy|Musical,1991,99851
8581,Pirates of Silicon Valley  ,Documentary|Drama,1999,168122
8582,Manufacturing Consent: Noam Chomsky and the Media  ,Documentary|War,1992,104810
8587,Mayor of the Sunset Strip  ,Documentary,2003,230512
8588,Killing Me Softly  ,Drama|Mystery|Romance|Thriller,2002,250468
8591,"Philadelphia Experiment, The  ",Adventure|Drama|Sci-Fi,1984,87910
8593,Juice  ,Action|Crime|Drama|Thriller,1992,104573
8596,Revenge of the Pink Panther  ,Comedy|Crime,1978,78163
8600,Angels with Dirty Faces  ,Crime|Drama|Film-Noir|Thriller,1938,29870
8601,Zero de conduite      ,Comedy|Drama,1933,24803
8604,Taxi  ,Action|Comedy,1998,152930
8605,Taxi 3  ,Action|Comedy,2003,295721
8607,Tokyo Godfathers  ,Adventure|Animation|Drama,2003,388473
8609,Our Hospitality  ,Comedy,1923,14341
