movieId,title,genres,year,imdb_id
36931,"New Police Story    ",Action|Crime|Drama,2004,0386005
37211,"Go West  ",Comedy|Musical|Western,1940,0032536
37240,"Why We Fight  ",Documentary,2005,0436971
37380,"Doom  ",Action|Horror|Sci-Fi,2005,0419706
37382,"Domino  ",Crime|Drama|Thriller,2005,0421054
37384,"Waiting...  ",Comedy,2005,0348333
37386,"Aeon Flux  ",Action|Sci-Fi,2005,0402022
37444,"Frankenstein 90  ",Comedy|Horror|Romance,1984,0087289
37475,"Unfinished Life, An  ",Drama,2005,0350261
37477,"Man, The  ",Action|Comedy|Crime,2005,0399327
37495,"Survive Style 5+  ",Fantasy|Mystery|Romance|Thriller,2004,0430651
37545,"Woyzeck  ",Drama,1979,0080149
37720,"Exorcism of Emily Rose, The  ",Crime|Drama|Horror|Thriller,2005,0404032
37727,"Flightplan  ",Action|Drama|Thriller,2005,0408790
37729,"Corpse Bride  ",Animation|Comedy|Fantasy|Musical|Romance,2005,0121164
37731,"Green Street Hooligans    ",Crime|Drama,2005,0385002
37733,"History of Violence, A  ",Action|Crime|Drama|Thriller,2005,0399146
37736,"Oliver Twist  ",Drama,2005,0380599
37739,"Greatest Game Ever Played, The  ",Drama,2005,0388980
37741,"Capote  ",Crime|Drama,2005,0379725
37830,"Final Fantasy VII: Advent Children  ",Action|Adventure|Animation|Fantasy|Sci-Fi,2004,0385700
37844,"Roll Bounce  ",Comedy|Drama|Romance,2005,0403455
37853,"Into the Blue  ",Action|Adventure|Crime|Thriller,2005,0378109
37857,"MirrorMask  ",Adventure|Children|Drama|Fantasy,2005,0366780
38038,"Wallace & Gromit in The Curse of the Were-Rabbit  ",Adventure|Animation|Children|Comedy,2005,0312004
38061,"Kiss Kiss Bang Bang  ",Comedy|Crime|Mystery|Thriller,2005,0373469
38095,"Bittersweet Life, A    ",Action|Crime|Drama,2005,0456912
38159,"Short Film About Love, A    ",Drama|Romance,1988,0095467
38164,"All This, and Heaven Too  ",Drama|Romance,1940,0032194
38198,"Darwin's Nightmare  ",Documentary,2004,0424024
38294,"Beowulf & Grendel  ",Action|Adventure|Drama|Fantasy,2005,0402057
38304,"No Direction Home: Bob Dylan  ",Documentary,2005,0367555
38388,"Goal! The Dream Begins    ",Drama,2005,0380389
38583,"Wraith, The  ",Action|Horror|Sci-Fi|Thriller,1986,0092240
38798,"In Her Shoes  ",Comedy|Drama,2005,0388125
38886,"Squid and the Whale, The  ",Comedy|Drama,2005,0367089
38992,"Two for the Money  ",Drama,2005,0417217
39183,"Brokeback Mountain  ",Drama|Romance,2005,0388795
39231,"Elizabethtown  ",Comedy|Drama|Romance,2005,0368709
39234,"North Country  ",Drama,2005,0395972
39292,"Good Night, and Good Luck.  ",Crime|Drama,2005,0433383
39307,"Dreamer: Inspired by a True Story  ",Children|Drama,2005,0418647
39381,"Proposition, The  ",Crime|Drama|Western,2005,0421238
39400,"Fog, The  ",Action|Horror|Mystery|Thriller,2005,0432291
39414,"Shopgirl  ",Comedy|Drama|Romance,2005,0338427
39427,"Stay  ",Thriller,2005,0371257
39435,"Legend of Zorro, The  ",Action|Adventure|Drama|Western,2005,0386140
39444,"Weather Man, The  ",Comedy|Drama,2005,0384680
39446,"Saw II  ",Horror|Thriller,2005,0432348
39449,"Prime  ",Comedy|Drama|Romance,2005,0387514
39516,"Don't Move    ",Drama,2004,0330702
39715,"American Pie Presents: Band Camp    ",Comedy,2005,0436058
39801,"Great Yokai War, The    ",Adventure|Comedy|Fantasy|Horror,2005,0425661
39869,"Manderlay  ",Drama,2005,0342735
40148,"Revolver  ",Crime|Drama|Thriller,2005,0365686
40278,"Jarhead  ",Action|Drama|War,2005,0418763
40339,"Chicken Little  ",Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005,0371606
40412,"Dead Man's Shoes  ",Crime|Thriller,2004,0419677
40414,Joyeux No���,Drama|War,2005,0424205
40478,"Night of the Lepus  ",Horror|Sci-Fi|Thriller,1972,0069005
40491,"Match Factory Girl, The    ",Comedy|Drama,1990,0098532
40578,"Sword of the Beast    ",Action|Drama,1965,0200768
40581,"Just Friends  ",Comedy|Romance,2005,0433400
40583,"Syriana  ",Drama|Thriller,2005,0365737
40597,"One-Way Ticket to Mombasa    ",Comedy|Drama,2002,0328132
40614,"Derailed  ",Drama|Thriller,2005,0398017
40617,"Creep  ",Horror|Thriller,2004,0381966
40629,"Pride & Prejudice  ",Drama|Romance,2005,0414387
40697,Babylon 5,Sci-Fi,1994,0105946
40723,"Wolf Creek  ",Crime|Horror|Thriller,2005,0416315
40732,"Descent, The  ",Adventure|Drama|Horror|Thriller,2005,0435625
40815,"Harry Potter and the Goblet of Fire  ",Adventure|Fantasy|Thriller|IMAX,2005,0330373
40819,"Walk the Line  ",Drama|Musical|Romance,2005,0358273
40826,"Rent  ",Drama|Musical|Romance,2005,0294870
40851,"Zathura  ",Action|Adventure|Children|Fantasy,2005,0406375
40870,"C.R.A.Z.Y.  ",Drama,2005,0401085
40946,"Sarah Silverman: Jesus Is Magic  ",Comedy|Musical,2005,0422528
40955,"Breakfast on Pluto  ",Comedy|Drama,2005,0411195
40959,"Ice Harvest, The  ",Action|Comedy|Crime|Thriller,2005,0400525
40962,"Yours, Mine and Ours  ",Comedy|Romance,2005,0443295
40966,"Libertine, The  ",Drama,2004,0375920
41014,"Bird with the Crystal Plumage, The    ",Crime|Horror|Mystery|Thriller,1970,0065143
41285,"Match Point  ",Crime|Drama|Romance,2005,0416320
41527,"Paradise Now  ",Crime|Drama|Thriller|War,2005,0445620
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The  ",Adventure|Children|Fantasy,2005,0363771
41569,"King Kong  ",Action|Adventure|Drama|Fantasy|Thriller,2005,0360717
41571,"Memoirs of a Geisha  ",Drama|Romance,2005,0397535
41573,"Family Stone, The  ",Comedy|Drama|Romance,2005,0356680
41617,"Havoc  ",Crime|Drama|Romance,2005,0285175
41627,"Samurai Rebellion    ",Action|Drama,1967,0061847
41712,"Room for Romeo Brass, A  ",Comedy|Drama,1999,0202559
41716,"Matador, The  ",Comedy|Drama|Thriller,2005,0365485
41724,"Wal-Mart: The High Cost of Low Price  ",Documentary,2005,0473107
41769,"Mozart and the Whale  ",Comedy|Drama|Romance,2005,0392465
41828,"Don't Look Now: We're Being Shot At    ",Comedy|War,1966,0060474
41863,"Three Burials of Melquiades Estrada, The  ",Adventure|Crime|Drama,2006,0419294
41997,"Munich  ",Action|Crime|Drama|Thriller,2005,0408306
42002,"Producers, The  ",Comedy|Musical,2005,0395251
42004,"Transamerica  ",Adventure|Comedy|Drama,2005,0407265
42007,"Rumor Has It...  ",Comedy|Drama|Romance,2005,0398375
42009,"Cheaper by the Dozen 2  ",Adventure|Comedy,2005,0452598
42011,"Fun with Dick and Jane  ",Comedy|Crime,2005,0369441
42013,"Ringer, The  ",Comedy,2005,0267891
42015,"Casanova  ",Action|Adventure|Comedy|Drama|Romance,2005,0402894
42018,"Mrs. Henderson Presents  ",Comedy|Drama,2005,0413015
42176,"Ear, The    ",Drama|Thriller,1970,0066498
42191,"Luxo Jr.  ",Animation|Children,1986,0091455
42285,"Dentist, The  ",Horror|Thriller,1996,0116075
42418,"New World, The  ",Adventure|Drama|Romance,2005,0402399
42422,"Voices of a Distant Star    ",Animation|Drama|Romance|Sci-Fi,2003,0370754
42556,"7 Faces of Dr. Lao  ",Fantasy|Mystery|Western,1964,0057812
42559,"Samurai Assassin    ",Action|Adventure|Drama,1965,0059673
42602,"Boys of Baraka, The  ",Documentary,2005,0444608
42632,"Lady Vengeance      ",Crime|Drama|Mystery|Thriller,2005,0451094
42638,"Grand Theft Parsons  ",Comedy|Drama,2003,0338075
42718,"District 13    ",Action|Crime|Sci-Fi,2004,0414852
42723,"Hostel  ",Horror,2005,0450278
42725,"Grandma's Boy  ",Comedy,2006,0456554
42728,"Tristan & Isolde  ",Drama|Romance,2006,0375154
42730,"Glory Road  ",Drama,2006,0385726
42732,"Last Holiday  ",Comedy,2006,0408985
42734,"Hoodwinked!  ",Animation|Children|Comedy,2005,0443536
42738,"Underworld: Evolution  ",Action|Fantasy|Horror,2006,0401855
42740,"Looking for Comedy in the Muslim World  ",Comedy,2005,0433116
42761,"Casper Meets Wendy  ",Adventure|Children|Comedy|Fantasy,1998,0140883
42943,"Revolution  ",Adventure|Drama|War,1985,0089913
42946,"Project A    ",Action|Comedy,1983,0085127
43289,"Bird People in China, The    ",Adventure|Comedy|Drama|Fantasy,1998,0142181
43333,"Water  ",Drama|Romance,2005,0240200
43376,"Sophie Scholl: The Final Days    ",Drama|War,2005,0426578
43396,"World's Fastest Indian, The  ",Drama,2005,0412080
43419,"Bandidas  ",Action|Comedy|Crime|Western,2006,0416496
43460,"Tristram Shandy: A Cock and Bull Story  ",Comedy|Drama,2005,0423409
43549,"Helter Skelter  ",Action|Crime|Drama|Horror,2004,0383393
43556,"Annapolis  ",Drama,2006,0417433
43558,"Big Momma's House 2  ",Action|Comedy|Crime,2006,0421729
43560,"Nanny McPhee  ",Children|Comedy|Fantasy,2005,0396752
43677,"Tuskegee Airmen, The  ",Drama|War,1995,0114745
43679,"Final Destination 3  ",Horror|Mystery|Thriller,2006,0414982
43684,"Something New  ",Comedy|Drama|Romance,2006,0437777
43708,"Block Party    ",Comedy|Documentary,2005,0425598
43744,"Imagine Me & You  ",Comedy|Drama|Romance,2005,0421994
43836,"Pink Panther, The  ",Adventure|Comedy|Crime,2006,0383216
43869,"Curious George  ",Adventure|Animation|Children|Comedy,2006,0381971
43871,"Firewall  ",Crime|Drama|Thriller,2006,0408345
43904,"When a Stranger Calls  ",Horror|Thriller,2006,0455857
43908,"London  ",Drama,2005,0449061
43912,"Freedomland  ",Crime|Drama,2006,0349467
43914,"Winter Passing  ",Drama,2005,0380817
43917,"Eight Below  ",Action|Adventure|Drama|Romance,2006,0397313
43919,"Date Movie  ",Comedy|Romance,2006,0466342
43921,"Running Scared  ",Action|Crime|Thriller,2006,0404390
43928,"Ultraviolet  ",Action|Fantasy|Sci-Fi|Thriller,2006,0370032
43930,"Just My Luck  ",Comedy|Romance,2006,0397078
43932,"Pulse  ",Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006,0454919
43936,"16 Blocks  ",Crime|Thriller,2006,0450232
44004,"Failure to Launch  ",Comedy|Romance,2006,0427229
44020,"Ultimate Avengers  ",Action|Animation|Children|Sci-Fi,2006,0491703
44022,"Ice Age 2: The Meltdown  ",Adventure|Animation|Children|Comedy,2006,0438097
44189,"Ask the Dust  ",Drama|Romance,2006,0384814
44191,"V for Vendetta  ",Action|Sci-Fi|Thriller|IMAX,2006,0434409
44193,"She's the Man  ",Comedy|Romance,2006,0454945
44195,"Thank You for Smoking  ",Comedy|Drama,2006,0427944
44197,"Find Me Guilty  ",Comedy|Crime|Drama,2006,0419749
44199,"Inside Man  ",Crime|Drama|Thriller,2006,0454848
44204,"Tsotsi  ",Crime|Drama,2005,0468565
44225,"Aquamarine  ",Children|Comedy|Fantasy,2006,0429591
44238,"Leprechaun 2  ",Comedy|Fantasy|Horror,1994,0110329
44241,"Leprechaun 3  ",Comedy|Fantasy|Horror,1995,0113636
44243,"Leprechaun 4: In Space  ",Comedy|Fantasy|Horror|Sci-Fi,1997,0116861
44301,"Lights in the Dusk    ",Crime|Drama,2006,0458242
44397,"Hills Have Eyes, The  ",Drama|Horror|Thriller,2006,0454841
44399,"Shaggy Dog, The  ",Adventure|Children|Comedy|Fantasy,2006,0393735
44511,"Unknown White Male  ",Documentary,2005,0436864
44555,"Lives of Others, The    ",Drama|Romance|Thriller,2006,0405094
44597,"Youth of the Beast    ",Action|Crime|Mystery,1963,0057697
44613,"Take the Lead  ",Drama,2006,0446046
44633,"Devil and Daniel Johnston, The  ",Documentary,2005,0436231
44657,"Mouchette  ",Drama,1967,0061996
44665,"Lucky Number Slevin  ",Crime|Drama|Mystery,2006,0425210
44694,"Volver  ",Comedy|Drama,2006,0441909
44709,"Akeelah and the Bee  ",Drama,2006,0437800
44719,"Brainstorm  ",Drama,2001,0263124
44731,"Stay Alive  ",Horror|Sci-Fi|Thriller,2006,0441796
44759,"Basic Instinct 2  ",Crime|Drama|Mystery|Thriller,2006,0430912
44761,"Brick  ",Crime|Drama|Film-Noir|Mystery,2005,0393109
44773,"Dead Hate the Living!, The  ",Comedy|Horror,2000,0225481
44777,"Evil Aliens  ",Comedy|Horror|Sci-Fi,2005,0383353
44788,"This Film Is Not Yet Rated  ",Documentary,2006,0493459
44828,"Slither  ",Comedy|Horror|Sci-Fi,2006,0439815
44840,"Benchwarmers, The  ",Comedy,2006,0437863
44849,"Renaissance  ",Action|Animation|Film-Noir|Sci-Fi|Thriller,2006,0386741
44851,"Go for Zucker!    ",Comedy,2004,0416331
44864,"Friends with Money  ",Comedy|Drama|Romance,2006,0436331
44889,"Reefer Madness: The Movie Musical  ",Comedy|Drama|Musical,2005,0404364
44929,"Candy  ",Drama|Romance,2006,0424880
44931,"Secrets of a Soul    ",Drama,1926,0016914
44937,"Child, The    ",Crime|Drama,2005,0456396
44943,09-Nov,Documentary,2002,0312318
44972,"Scary Movie 4  ",Comedy|Horror,2006,0362120
44974,"Hard Candy  ",Drama|Thriller,2005,0424136
45028,"Prairie Home Companion, A  ",Comedy|Drama|Musical,2006,0420087
45062,"Sentinel, The  ",Crime|Drama|Thriller,2006,0443632
45074,"Wild, The  ",Adventure|Animation|Children|Comedy|Fantasy,2006,0405469
45081,"Silent Hill  ",Fantasy|Horror|Thriller,2006,0384537
45106,"American Dreamz  ",Comedy|Drama,2006,0465142
45175,"Kinky Boots  ",Comedy|Drama,2005,0434124
45183,"Protector, The      ",Action|Comedy|Crime|Thriller,2005,0427954
45186,"Mission: Impossible III  ",Action|Adventure|Thriller,2006,0317919
45208,"RV  ",Adventure|Children|Comedy,2006,0449089
45210,"United 93  ",Crime|Drama,2006,0475276
45221,"Stick It  ",Comedy,2006,0430634
45361,"American Haunting, An  ",Drama|Horror|Mystery|Thriller,2005,0429573
45382,"Down in the Valley  ",Drama|Romance,2005,0398027
45431,"Over the Hedge  ",Adventure|Animation|Children|Comedy,2006,0327084
45440,"Art School Confidential  ",Comedy|Drama,2006,0364955
45442,"Poseidon  ",Action|Adventure|Thriller|IMAX,2006,0409182
45447,"Da Vinci Code, The  ",Drama|Mystery|Thriller,2006,0382625
45499,"X-Men: The Last Stand  ",Action|Sci-Fi|Thriller,2006,0376994
45501,"Break-Up, The  ",Comedy|Drama|Romance,2006,0452594
45503,"Peaceful Warrior  ",Drama,2006,0438315
45517,"Cars  ",Animation|Children|Comedy,2006,0317219
45635,"Notorious Bettie Page, The  ",Drama,2005,0404802
45648,"Game 6  ",Comedy|Drama,2005,0425055
45658,"On a Clear Day  ",Drama,2005,0410400
45662,"Omen, The  ",Horror|Thriller,2006,0466909
45666,"Nacho Libre  ",Comedy,2006,0457510
45668,"Lake House, The  ",Drama|Fantasy|Romance,2006,0410297
45672,"Click  ",Adventure|Comedy|Drama|Fantasy|Romance,2006,0389860
45720,"Devil Wears Prada, The  ",Comedy|Drama,2006,0458352
45722,"Pirates of the Caribbean: Dead Man's Chest  ",Action|Adventure|Fantasy,2006,0383574
45726,"You, Me and Dupree  ",Comedy,2006,0463034
45728,"Clerks II  ",Comedy,2006,0424345
45730,"Lady in the Water  ",Drama|Fantasy|Mystery,2006,0452637
45732,"My Super Ex-Girlfriend  ",Comedy|Fantasy|Romance,2006,0465624
45880,"Marie Antoinette  ",Drama|Romance,2006,0422720
45928,"Who Killed the Electric Car?  ",Documentary,2006,0489037
45950,"Inconvenient Truth, An  ",Documentary,2006,0497116
45969,"Career Opportunities  ",Comedy|Romance,1991,0101545
46062,"High School Musical  ",Children|Comedy|Drama|Musical|Romance,2006,0475293
46105,"I Am a Sex Addict  ",Comedy|Documentary|Romance,2005,0428649
46231,"Stoned  ",Drama,2005,0426627
46322,"Jet Li's Fearless    ",Action|Drama,2006,0446059
46335,"Fast and the Furious: Tokyo Drift, The    ",Action|Crime|Drama|Thriller,2006,0463985
46337,"Garfield: A Tail of Two Kitties  ",Animation|Children|Comedy,2006,0455499
46347,"Metal: A Headbanger's Journey  ",Documentary,2005,0478209
46367,"Public Eye, The  ",Crime|Thriller,1992,0105187
46530,"Superman Returns  ",Action|Adventure|Sci-Fi|IMAX,2006,0348150
46559,"Road to Guantanamo, The  ",Drama|War,2006,0468094
46572,"Edmond  ",Drama|Thriller,2005,0443496
46574,"OH in Ohio, The  ",Comedy,2006,0422861
46578,"Little Miss Sunshine  ",Adventure|Comedy|Drama,2006,0449059
46664,"Fallen Idol, The  ",Drama|Mystery|Thriller,1948,0040338
46723,"Babel  ",Drama|Thriller,2006,0449467
46772,"Strangers with Candy  ",Comedy,2005,0369994
46850,"Wordplay  ",Documentary,2006,0492506
46855,"Army of Shadows    ",Action|Drama|Thriller|War,1969,0064040
46862,"Orchestra Rehearsal    ",Drama,1978,0079759
46865,"Little Man  ",Comedy,2006,0430304
46948,"Monster House  ",Animation|Children|Fantasy|Mystery,2006,0385880
46965,"Snakes on a Plane  ",Action|Comedy|Horror|Thriller,2006,0417148
46967,"Scoop  ",Comedy|Fantasy|Mystery,2006,0457513
46970,"Talladega Nights: The Ballad of Ricky Bobby  ",Action|Comedy,2006,0415306
46972,"Night at the Museum  ",Action|Comedy|Fantasy|IMAX,2006,0477347
46974,"World Trade Center  ",Drama,2006,0469641
46976,"Stranger than Fiction  ",Comedy|Drama|Fantasy|Romance,2006,0420223
47044,"Miami Vice  ",Action|Crime|Drama|Thriller,2006,0430357
47099,"Pursuit of Happyness, The  ",Drama,2006,0454921
47122,"John Tucker Must Die  ",Comedy|Romance,2006,0455967
47124,"Ant Bully, The  ",Adventure|Animation|Children|Comedy|Fantasy|IMAX,2006,0429589
47200,"Crank  ",Action|Thriller,2006,0479884
47202,"Secret Life of Words, The  ",Drama|Romance,2005,0430576
47254,"Chaos  ",Action|Crime|Drama|Thriller,2005,0402910
47261,"Night Listener, The  ",Fantasy|Mystery|Thriller,2006,0448075
47382,"Step Up  ",Drama|Romance,2006,0462590
47384,"Zoom  ",Adventure|Comedy|Drama|Fantasy,2006,0383060
47404,"Mind Game  ",Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,2004,0452039
47423,"Half Nelson  ",Drama,2006,0468489
47446,"Moustache, La  ",Drama|Mystery|Thriller,2005,0428856
47465,"Tideland  ",Drama|Fantasy|Thriller,2005,0410764
47491,"Adam's Apples    ",Comedy|Drama,2005,0418455
47516,"Material Girls  ",Children|Comedy|Drama,2006,0433412
47518,"Accepted  ",Comedy,2006,0384793
47538,"Crime Busters  ",Action|Adventure|Comedy|Crime,1977,0074442
47566,"Born to Kill  ",Crime|Drama|Film-Noir,1947,0039211
47610,"Illusionist, The  ",Drama|Fantasy|Mystery|Romance,2006,0443543
47629,"The Queen  ",Drama,2006,0436697
47640,"Beerfest  ",Comedy,2006,0486551
47644,"Invincible  ",Drama,2006,0445990
47646,"Idlewild  ",Crime|Drama|Musical,2006,0417225
47721,"Red Balloon, The    ",Children|Fantasy,1956,0048980
47725,"Angel-A  ",Comedy|Drama|Fantasy|Romance,2005,0473753
47736,"Chump at Oxford, A  ",Comedy,1940,0032339
47774,"Icicle Thief, The    ",Comedy|Fantasy,1989,0097702
47793,"Puffy Chair, The  ",Drama|Romance,2006,0436689
47810,"Wicker Man, The  ",Horror|Mystery|Thriller,2006,0450345
47894,"Wind That Shakes the Barley, The  ",Drama|War,2006,0460989
47937,"Severance  ",Comedy|Horror|Thriller,2006,0464196
47950,"Hollywoodland  ",Crime|Drama|Mystery|Thriller,2006,0427969
47952,"Covenant, The  ",Action|Horror|Thriller,2006,0475944
47970,"Last Kiss, The  ",Comedy|Drama,2006,0434139
47978,"SherryBaby  ",Drama,2006,0423169
47997,"Idiocracy  ",Adventure|Comedy|Sci-Fi|Thriller,2006,0387808
47999,"Jesus Camp  ",Documentary|Drama,2006,0486358
48001,"Bow, The    ",Drama|Romance,2005,0456470
48032,"Tiger and the Snow, The    ",Comedy|Drama|Romance|War,2005,0419198
48043,"Fountain, The  ",Drama|Fantasy|Romance,2006,0414993
48045,"Fear City: A Family-Style Comedy    ",Comedy,1994,0109440
48082,"Science of Sleep, The    ",Comedy|Drama|Fantasy|Romance,2006,0354899
48142,"Black Dahlia, The  ",Crime|Drama|Mystery|Thriller,2006,0387877
48150,"Woods, The  ",Horror,2006,0380066
48161,"Gridiron Gang  ",Drama,2006,0421206
48214,"Land of Plenty    ",Drama,2004,0382357
48262,"Bridge, The  ",Documentary,2006,0799954
48304,"Apocalypto  ",Adventure|Drama|Thriller,2006,0472043
48319,"Flyboys  ",Action|Adventure|Drama|War,2006,0454824
48322,"Jackass Number Two  ",Comedy|Documentary,2006,0493430
48326,"All the King's Men  ",Drama,2006,0405676
48342,"Conversations with Other Women  ",Comedy|Drama|Romance,2005,0435623
48385,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan  ",Comedy,2006,0443453
48394,"Pan's Labyrinth    ",Drama|Fantasy|Thriller,2006,0457430
48412,"Guardian, The  ",Action|Adventure|Drama,2006,0406816
48414,"Open Season  ",Adventure|Animation|Children|Comedy|IMAX,2006,0400717
48416,"School for Scoundrels  ",Comedy|Crime,2006,0462519
48516,"Departed, The  ",Crime|Drama|Thriller,2006,0407887
48518,"Texas Chainsaw Massacre: The Beginning, The  ",Horror|Thriller,2006,0420294
48520,"Employee of the Month  ",Comedy,2006,0424993
48560,"Running With Scissors  ",Comedy|Drama,2006,0439289
48593,"Man of the Year  ",Comedy|Thriller,2006,0483726
48596,"Marine, The  ",Action|Drama|Thriller,2006,0419946
48598,"Infamous  ",Drama,2006,0420609
48638,"Fellini's Casanova    ",Drama|Romance,1976,0074291
48649,"Chapayev  ",Drama|War,1934,0024966
48678,"Feast  ",Action|Comedy|Horror|Thriller,2005,0426459
48696,"Little Children  ",Drama|Romance,2006,0404203
48698,"Deliver Us from Evil  ",Documentary,2006,0814075
48738,"Last King of Scotland, The  ",Drama|Thriller,2006,0455590
48741,"U.S. vs. John Lennon, The  ",Documentary,2006,0478049
48744,"Shortbus  ",Comedy|Drama|Romance,2006,0367027
48774,"Children of Men  ",Action|Adventure|Drama|Sci-Fi|Thriller,2006,0206634
48780,"Prestige, The  ",Drama|Mystery|Sci-Fi|Thriller,2006,0482571
48783,"Flags of Our Fathers  ",Drama|War,2006,0418689
48872,"13 Tzameti  ",Film-Noir|Thriller,2005,0475169
48877,"Saw III  ",Crime|Horror|Thriller,2006,0489270
48879,"Catch a Fire  ",Drama|Thriller,2006,0437232
48883,"Death of a President  ",Crime|Drama|Mystery|Thriller,2006,0853096
48982,"Flushed Away  ",Animation|Comedy,2006,0424095
48997,"Perfume: The Story of a Murderer  ",Crime|Drama|Thriller,2006,0396171
49013,"Santa Clause 3: The Escape Clause, The  ",Comedy|Fantasy,2006,0452681
49110,"Mom and Dad Save the World  ",Comedy|Sci-Fi,1992,0104905
49130,"Good Year, A  ",Comedy|Drama|Romance,2006,0401445
49132,"Shut Up & Sing  ",Documentary,2006,0811136
49220,"For Your Consideration  ",Comedy,2006,0470765
49263,"Fuck  ",Comedy|Documentary,2005,0486585
49265,"Shooting Dogs    ",Documentary|Drama|War,2005,0420901
49272,"Casino Royale  ",Action|Adventure|Thriller,2006,0381061
49274,"Happy Feet  ",Adventure|Animation|Children|Comedy|IMAX,2006,0366548
49276,"Let's Go to Prison  ",Comedy,2006,0454987
49278,D����,Action|Sci-Fi|Thriller,2006,0453467
49280,"Bobby  ",Drama,2006,0308055
49284,"10 Items or Less  ",Comedy|Drama|Romance,2006,0499603
49286,"Holiday, The  ",Comedy|Romance,2006,0457939
49314,"Harsh Times  ",Action|Crime|Drama,2006,0433387
49347,"Fast Food Nation  ",Drama,2006,0460792
49389,"The Great Train Robbery  ",Crime|Western,1903,0000439
49396,"Tenacious D in The Pick of Destiny  ",Adventure|Comedy|Musical,2006,0365830
49524,"Nativity Story, The  ",Drama,2006,0762121
49530,"Blood Diamond  ",Action|Adventure|Crime|Drama|Thriller|War,2006,0450259
49647,"Charlotte's Web  ",Children|Comedy|Drama|Fantasy,2006,0413895
49649,"Eragon  ",Action|Adventure|Fantasy,2006,0449010
49651,"Rocky Balboa  ",Action|Drama,2006,0479143
49666,"Fur: An Imaginary Portrait of Diane Arbus  ",Drama|Fantasy|Romance,2006,0422295
49688,"Dam Busters, The  ",Action|Drama|War,1955,0046889
49735,"Another Gay Movie  ",Comedy,2006,0443431
49772,"Painted Veil, The  ",Drama|Romance,2006,0446755
49793,"We Are Marshall  ",Drama,2006,0758794
49822,"Good Shepherd, The  ",Drama|Thriller,2006,0343737
49824,"Dreamgirls  ",Drama|Musical,2006,0443489
49910,"Freedom Writers  ",Drama,2007,0463998
49917,"When the Levees Broke: A Requiem in Four Acts  ",Documentary,2006,0783612
49932,"Inland Empire  ",Drama|Mystery|Thriller,2006,0460829
49957,"History Boys, The  ",Comedy|Drama,2006,0464049
49961,"Notes on a Scandal  ",Drama,2006,0465551
50003,"DOA: Dead or Alive  ",Action|Adventure,2006,0398913
50005,"Curse of the Golden Flower    ",Action|Drama,2006,0473444
50064,"Good German, The  ",Drama|Mystery|Thriller,2006,0452624
50068,"Letters from Iwo Jima  ",Drama|War,2006,0498380
50147,"Black Christmas  ",Action|Horror|Thriller,2006,0454082
50158,"Stomp the Yard  ",Drama|Musical,2007,0775539
50160,"Miss Potter  ",Drama,2006,0482546
50189,"American Pie Presents The Naked Mile    ",Comedy|Romance,2006,0808146
50274,"Venus  ",Drama|Romance,2006,0489327
50354,"The Return of Don Camillo  ",Comedy,1953,0045081
50356,"The Little World of Don Camillo  ",Comedy,1952,0043918
50440,"Primeval  ",Horror|Thriller,2007,0772193
50442,"Alpha Dog  ",Crime|Drama,2007,0426883
50445,"Hitcher, The  ",Action|Horror|Thriller,2007,0455960
50514,"After the Wedding    ",Drama,2006,0457655
50601,"Bridge to Terabithia  ",Adventure|Children|Fantasy,2007,0398808
50610,"Beer League  ",Comedy,2006,0453453
50613,"Dead Meat  ",Horror,2004,0369359
50658,"49 Up  ",Documentary,2005,0473434
50685,"Waitress  ",Comedy|Drama|Romance,2007,0473308
50740,"Seven Up!  ",Documentary,1964,0058578
50792,"Catch and Release  ",Comedy|Drama|Romance,2006,0395495
50794,"Smokin' Aces  ",Action|Crime|Drama|Thriller,2006,0475394
50796,"Blood and Chocolate  ",Drama|Fantasy|Horror|Romance,2007,0397044
50798,"Epic Movie  ",Adventure|Comedy,2007,0799949
50800,"Messengers, The  ",Drama|Horror|Thriller,2007,0425430
50802,"Because I Said So  ",Comedy|Drama|Romance,2007,0490084
50804,"Hannibal Rising  ",Drama|Horror|Thriller,2007,0367959
50806,"Norbit  ",Comedy|Romance,2007,0477051
50842,"Boss of It All, The    ",Comedy|Drama,2006,0469754
50851,"Cocaine Cowboys  ",Documentary,2006,0380268
50872,"Ratatouille  ",Animation|Children|Drama,2007,0382932
50912,"Paris, I Love You    ",Romance,2006,0401711
50923,"Astronaut Farmer, The  ",Drama,2007,0469263
50942,"Wake Up, Ron Burgundy  ",Comedy,2004,0423505
50954,"It's a Boy Girl Thing  ",Comedy|Romance,2006,0482527
50999,"Ugly Duckling and Me!, The  ",Animation|Comedy,2006,0396042
51024,"The Odyssey  ",Adventure|Drama|Fantasy,1997,0118414
51037,"Unknown  ",Drama|Mystery|Thriller,2006,0450340
51077,"Ghost Rider  ",Action|Fantasy|Thriller,2007,0259324
51080,"Breach  ",Drama|Thriller,2007,0401997
51082,"Tyler Perry's Daddy's Little Girls  ",Comedy|Romance,2007,0778661
51084,"Music and Lyrics  ",Comedy|Romance,2007,0758766
